code;url;product_name;brands;stores;traces_fr;nutrition_grade_fr;main_category_fr;energy_100g;fat_100g;saturated-fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;countries_fr
2,00E+12;http://world-fr.openfoodfacts.org/produit/2000000182070/premium-tropicana;premium ;tropicana;;;;Jus d'orange 100% pur jus;;;;;;;;;France
2,00E+12;http://world-fr.openfoodfacts.org/produit/2000000900162/petales-o-choc-terres-et-cereales-bio;Pétales O Choc;Terres Et Cereales Bio;;;c;Petit-déjeuners;1561.0;3.0;2.3;68.5;20.3;9.5;9.5;0.459999999999999;France
20001216;http://world-fr.openfoodfacts.org/produit/20001216/flakers-choco-crownfield;Flakers Choco;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1610.0;2.1;1.0;79;28.8;5.0;8.8;0.6858;France
20008512;http://world-fr.openfoodfacts.org/produit/20008512/frites-harvest-basket;Frites;Harvest Basket;lidl;;b;Chips et frites;564.0;3.4;0.4;22.1;0.5;;2.3;0.15;France
20008574;http://world-fr.openfoodfacts.org/produit/20008574/riz-souffle-au-chocolat-crownfield;Riz soufflé au chocolat;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1640.0;3.0;1.7;82.7;34.2;3.9;5.4;0.508;France
20010373;http://world-fr.openfoodfacts.org/produit/20010373/boules-cereales-au-chocolat-crownfield;Boules céréales au chocolat;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1640.0;4.0;1.2;77.5;29.4;6.9;7.0;0.6604;France
20014834;http://world-fr.openfoodfacts.org/produit/20014834/tortilla-chili-crusti-croc;Tortilla Chili;Crusti Croc,Lidl;Lidl;Gluten,Lait;d;Chips et frites;1975.0;20.0;2.0;64.4;1.5;;6.6;1.6;France
20015770;http://world-fr.openfoodfacts.org/produit/20015770/vitafit-cocktail-tropical;Vitafit Cocktail tropical;Vitafit;Lidl;;c;Jus de fruits;179.0;0.2;0.0;9.8;9.8;0.3;0.3;0.0254;France
20019907;http://world-fr.openfoodfacts.org/produit/20019907/citron-vitafit;Citron;Vitafit;Lidl;;b;Jus de fruits;113.0;0.01;0.0;2;2;0.0;0.4;0;France
20026776;http://world-fr.openfoodfacts.org/produit/20026776/pur-jus-de-pomme-etre-bio;Pur jus de pomme ;Etre Bio,Norma;Norma;;c;Jus de pomme;197.0;0.1;0.02;11;10.5;0.2;0.1;0.0254;France
20063399;http://world-fr.openfoodfacts.org/produit/20063399/tortilla-mais-chips-classic-crusti-croc;Tortilla mais-chips classic;Crusti croc;Lidl;Gluten,Lait;c;Chips et frites;1979.0;20.0;2.0;64.4;1.5;0.0;6.6;0.899999999999999;France
20065478;http://world-fr.openfoodfacts.org/produit/20065478/brioche-pur-beurre-aux-oeufs-tranchee-maitre-jean-pierre;Brioche Pur beurre-Aux oeufs-Tranchée;Maître Jean Pierre;;Fruits à coque;d;Petit-déjeuners;1506.0;12.5;8.0;53;11;;7.5;1.06;France
20067250;http://world-fr.openfoodfacts.org/produit/20067250/ble-souffle-au-caramel-crownfield;Blé soufflé au caramel;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1598.0;1.5;0.1;81.3;34;6.0;6.0;0.0254;France
20071943;http://world-fr.openfoodfacts.org/produit/20071943/fruchte-musli-master-crumble;Früchte - Müsli;Master Crumble;Lidl;Lait,Fruits à coque,Arachides,Graines de sésame,Soja;b;Petit-déjeuners;1406.0;4.4;1.3;61.4;24.5;9.3;8.0;0.1;France
20077310;http://world-fr.openfoodfacts.org/produit/20077310/chips-nature-crusti-croc;Chips nature;Crusti croc;Lidl;Céleri,Gluten,Lait,Soja;c;Chips et frites;2276.0;34.0;2.7;52;0.5;4.0;6.0;1.524;France
20077327;http://world-fr.openfoodfacts.org/produit/20077327/paprika-crusti-croc;Paprika;Crusti Croc;Lidl;Céleri,Soja;d;Chips et frites;2251.0;34.0;2.7;50.5;2.2;;6.0;1.68;France
20080990;http://world-fr.openfoodfacts.org/produit/20080990/chips-saveur-paprika-pfiff;Chips saveur paprika;Pfiff;Norma;Moutarde;d;Chips et frites;2280.0;35.0;3.3;50.2;1.4;5.0;5.4;1.74;France
20083960;http://world-fr.openfoodfacts.org/produit/20083960/boules-cereales-au-cacao-crownfield;Boules céréales au cacao;crôwnfield;Lidl;Lait,Fruits à coque,Arachides;b;Petit-déjeuners;1616.0;3.3;0.9;71.9;22.4;9.1;11.7;0.65;France
20089986;http://world-fr.openfoodfacts.org/produit/20089986/biscuits-petit-dejeuner-cereales-chocolat-delices-de-kerloch;Biscuits Petit Déjeuner Céréales & chocolat;Délices de Kerloch;Lidl;Œufs,Fruits à coque,Arachides;d;Petit-déjeuners;1758.0;15.0;7.0;58;28;8.0;9.0;1.16;France
20092924;http://world-fr.openfoodfacts.org/produit/20092924/craquante-saveur-sour-cream-cheese-crusti-croc;Craquante saveur sour cream & cheese;Crusti Croc;Lidl;Céleri,Gluten,Soja;d;Chips et frites;2251.0;34.0;2.7;50.5;3.3;;6.0;1.78;France
20093273;http://world-fr.openfoodfacts.org/produit/20093273/pur-jus-d-ananas-vitafit;Pur Jus d'Ananas;Vitafit;LIDL;;c;Jus de fruits 100% pur jus;209.0;0.03;0.01;11.4;11.4;;0.3;0;France
20095000;http://world-fr.openfoodfacts.org/produit/20095000/craquante-nature-crusti-croc;Craquante nature;Crusti Croc;Lidl;Céleri,Gluten,Lait,Soja;c;Chips et frites;2259.0;34.0;2.7;50.5;0.5;4.0;6.0;1.5;France
2,01E+12;http://world-fr.openfoodfacts.org/produit/2010000004951/pains-chocolat-x-5-match;Pains chocolat (x 5) - Match;Match;Match;Céleri,Crustacés,Œufs,Poisson,Gluten,Lupin,Lait,Mollusques,Moutarde,Fruits à coque,Arachides,Graines de sésame,Soja,Anhydride sulfureux et sulfites;;Petit-déjeuners;;;;;;;;;France
20101791;http://world-fr.openfoodfacts.org/produit/20101791/muesli-croustillant-crownfield;Muesli croustillant;Crownfield;;;;Petit-déjeuners;;;;;;;;;France
20103767;http://world-fr.openfoodfacts.org/produit/20103767/beignets-de-crevettes-crusti-croc;Beignets de crevettes;Crusti Croc,Vitasia;Lidl;;e;Chips et frites;2377.0;30.4;3.0;53.5;6.3;0.0;1.7;2.19;France
20108401;http://world-fr.openfoodfacts.org/produit/20108401/bio-muesli-croustillant-crownfield;Bio muesli croustillant ;Crownfield;;Fruits à coque,Arachides,Graines de sésame,Soja;d;Petit-déjeuners;1820.0;15.3;5.9;60.1;26.4;8.6;9.6;0.44;France
20108405;http://world-fr.openfoodfacts.org/produit/20108405/crownfield;;Crownfield;;;;Petit-déjeuners;;;;;;;;;France
20108656;http://world-fr.openfoodfacts.org/produit/20108656/jus-de-pomme-vitafit;Jus de Pomme;Vitafit,Lidl;Lidl;;c;Jus de fruits à base de concentré;188.0;0.1;0.0;10.5;10;0.0;0.1;0;France
20108663;http://world-fr.openfoodfacts.org/produit/20108663/jus-d-orange-a-base-de-concentre-vitafit;Jus d'orange à base de concentré;Vitafit;Lidl;;c;Jus d'orange à base de concentré;186.0;0.2;0.1;9;9;;0.7;0.01;France
20113690;http://world-fr.openfoodfacts.org/produit/20113690/orange;Orange;;;;;Jus d'orange 100% pur jus;;;;;;;;;France
20113773;http://world-fr.openfoodfacts.org/produit/20113773/special-flakes-riz-et-ble-crownfield;Special Flakes Riz et Blé;Crownfield,Lidl;Lidl;;a;Petit-déjeuners;1605.0;1.0;0.4;78.6;10.9;3.0;12.2;0.6858;France
2,01E+12;http://world-fr.openfoodfacts.org/produit/2013127711818/special-k-nature-kellogg-s;Spécial K Nature;Kellogg's;Amazon Pantry;Gluten,Lait;c;Petit-déjeuners;1588.0;1.5;0.3;79;15;4.5;9.0;1;France
20133849;http://world-fr.openfoodfacts.org/produit/20133849/banana-chocolate-puffs-crownfield;Banana Chocolate Puffs;Crownfield;Lidl;Fruits à coque,Arachides;d;Petit-déjeuners;1806.0;10.5;7.5;75;37.5;4.0;6.5;0.1524;France
20133856;http://world-fr.openfoodfacts.org/produit/20133856/honey-chocolate-puffs-crownfield;Honey Chocolate Puffs;Crownfield;Lidl;Fruits à coque,Arachides;d;Petit-déjeuners;1765.0;7.9;3.9;76.3;36.2;4.5;8.2;0.0762;France
20134075;http://world-fr.openfoodfacts.org/produit/20134075/pur-jus-de-grenade-bio-bio-sonne;Pur Jus De Grenade Bio;Bio Sonne;;;d;Jus de fruits 100% pur jus;251.0;;0.0;;13;0.0;0.7;0.0299999999999999;France
20151140;http://world-fr.openfoodfacts.org/produit/20151140/tortilla-chips-sweet-sour-vitasia;Tortilla chips sweet&sour;Vitasia,Vitasia China;Lidl;Gluten,Lait;d;Chips et frites;1979.0;20.0;2.0;64.4;1.5;;6.6;1.3;France
20151553;http://world-fr.openfoodfacts.org/produit/20151553/muesli-bio-croustillant-a-la-noix-de-coco-et-au-miel-bio-sonne;Muesli Bio Croustillant à la Noix de Coco et au Miel;Bio Sonne;;;d;Petit-déjeuners;1837.0;;6.1;;22.7;7.4;8.5;0.18;France
20151591;http://world-fr.openfoodfacts.org/produit/20151591/muesli-bio-aux-fruits-seches-bio-sonne;Muesli bio aux fruits séchés;Bio Sonne;Norma;;a;Petit-déjeuners;1510.0;7.0;2.9;61;16.1;9.1;8.3;0.04;France
20159917;http://world-fr.openfoodfacts.org/produit/20159917/corn-flakes-crownfield;Corn Flakes;Crownfield;Lidl;Lait,Fruits à coque,Arachides;a;Petit-déjeuners;1579.0;0.3;0.1;81.5;6;4.7;8.5;0.979999999999999;France
20169329;http://world-fr.openfoodfacts.org/produit/20169329/nut-clusters-crownfield;Nut Clusters;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1699.0;9.3;1.8;64.4;20.9;10.8;10.8;0.58;France
20169729;http://world-fr.openfoodfacts.org/produit/20169729/nut-clusters-crownfield;Nut Clusters;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1699.0;9.3;1.8;64.4;20.9;10.8;10.8;0.58;France
2,02E+12;http://world-fr.openfoodfacts.org/produit/2017427870107/cranberry-carrefour-bio;Cranberry;Carrefour bio;carrefour;;b;Jus de fruits;146.0;0.0;0.0;8.1;7.9;;0.5;0.01;France
20178833;http://world-fr.openfoodfacts.org/produit/20178833/corn-flakes-golden-breakfast;Corn flakes;Golden breakfast;;;c;Petit-déjeuners;1588.0;0.8;0.2;83;5.9;2.7;7.4;1.8;France
2,02E+12;http://world-fr.openfoodfacts.org/produit/2018840888823/pur-jus-de-citron-jardin-bio;Pur jus de citron;Jardin Bio,Léa Nature;;;;Jus de fruits 100% pur jus;;;;;;;;;France
20190736;http://world-fr.openfoodfacts.org/produit/20190736/melange-de-jus-de-fruits-vitafit;Mélange de jus de fruits;Vitafit;LIDL;;c;Jus de fruits à base de concentré;192.0;0.03;0.01;10.3;9.9;0.3;0.3;0;France
20195984;http://world-fr.openfoodfacts.org/produit/20195984/muesli-bio-aux-4-fruits-rouges-bio-sonne;Muesli bio aux 4 fruits rouges;Bio Sonne;Norma;;a;Petit-déjeuners;1467.0;3.7;0.7;65.2;18.1;8.1;9.2;0.06;France
20197273;http://world-fr.openfoodfacts.org/produit/20197273/ananas-100-pur-jus-solevita;Ananas 100% pur jus;Solevita;;;d;Jus de fruits 100% pur jus;216.0;0.1;0.1;11.5;11.5;;0.4;0.01;France
20201401;http://world-fr.openfoodfacts.org/produit/20201401/muesli-bio-bio-sonne;Muesli bio;Bio sonne;;;c;Petit-déjeuners;1855.0;19.0;6.5;54;22;9.5;9.3;0.22;France
20201456;http://world-fr.openfoodfacts.org/produit/20201456/solevita-100-pur-jus;Solevita 100% Pur jus;Solevita;Lidl;;c;Jus d'orange 100% pur jus;180.0;0.2;0.1;9;9;0.7;0.7;0;France
20201797;http://world-fr.openfoodfacts.org/produit/20201797/muesli-croustillant-aux-fruits-crownfields;Muesli croustillant aux fruits;Crownfields;;;;Petit-déjeuners;;;;;;;;;France
20201817;http://world-fr.openfoodfacts.org/produit/20201817/muesli-croustillant-au-eclat-de-choco-crownfield;Muesli croustillant au eclat de choco;Crownfield;;Lupin,Fruits à coque,Graines de sésame,Soja;;Petit-déjeuners;;;;;;;;;France
20205546;http://world-fr.openfoodfacts.org/produit/20205546/jus-multivitamine-vitafit;Jus multivitaminé;Vitafit;Lidl;;d;Jus de fruits;230.0;;0.01;;11.8;0.0;0.5;0.0299999999999999;France
20206642;http://world-fr.openfoodfacts.org/produit/20206642/special-flakes-chocolate-crownfield;Special Flakes Chocolate;Crownfield;Lidl;Fruits à coque,Arachides;c;Petit-déjeuners;1716.0;6.7;3.8;73;16.5;4.0;11.5;0.5588;France
20208622;http://world-fr.openfoodfacts.org/produit/20208622/smoothie-peche-raisin-framboises-chef-select-to-go;Smoothie Pêche, Raisin, & Framboises;Chef Select TO GO;Lidll;;c;Jus de fruits;212.0;0.2;0.1;10.5;10.3;;0.6;0.01;France
20208639;http://world-fr.openfoodfacts.org/produit/20208639/smoothie-pomme-banane-mangue-chef-select-to-go;Smoothie pomme, banane, mangue;Chef select to go;Lidll;;c;Jus de fruits;234.0;0.1;0.1;12.3;11.9;1.0;0.6;0;France
20208887;http://world-fr.openfoodfacts.org/produit/20208887/tortilla-cheese-crousti-croc;Tortilla cheese;Crousti croc;;Gluten;d;Chips et frites;1979.0;20.0;2.0;64.4;1.5;;6.6;1.6;France
20210090;http://world-fr.openfoodfacts.org/produit/20210090/pur-jus-de-pamplemousse-vitafit;Pur jus de pamplemousse;Vitafit;LIDL;;c;Jus de pamplemousse;163.0;0.1;0.02;7.6;7.6;0.0;0.6;0.01;France
20212223;http://world-fr.openfoodfacts.org/produit/20212223/biscuits-pour-le-petit-dejeuner-au-muesli-et-aux-fruits-sondey;Biscuits pour le petit déjeuner au muesli et aux fruits;Sondey;Lidl;Œufs,Fruits à coque,Arachides,Soja;d;Petit-déjeuners;1816.0;16.0;6.5;65;26;4.0;7.0;0.762;France
2,02E+12;http://world-fr.openfoodfacts.org/produit/2022048299992/salted-ridged-chips-hema;Salted Ridged Chips;Hema;Hema;Céleri,Gluten,Lait,Moutarde,Soja;c;Chips et frites;2293.0;34.6;3.5;51.4;0.5;3.9;5.7;1.4;France
20221478;http://world-fr.openfoodfacts.org/produit/20221478/pur-jus-de-4-agrumes-vitafit;Pur jus de 4 agrumes Vitafit;Vitafit;Lidl,LIDL;;c;Jus de fruits 100% pur jus;185.0;0.5;0.1;9;9;0.3;0.7;0.01;France
20243319;http://world-fr.openfoodfacts.org/produit/20243319/chips-salees-crusti-croc;Chips salées;Crusti croc;Lidl;Céleri,Œufs,Gluten,Lait,Moutarde,Soja,en:Arachides;d;Chips et frites;2192.0;34.0;2.8;49.6;0.6;;5.9;1.3;France
20243326;http://world-fr.openfoodfacts.org/produit/20243326/chips-a-l-ancienne-crusti-croc;Chips à l'ancienne;crusti croc;;Gluten,Lait,Moutarde,Arachides,Soja;d;Chips et frites;2300.0;39.0;2.7;43;0.6;;5.4;1.3;France
20243726;http://world-fr.openfoodfacts.org/produit/20243726/chips-a-l-ancienne-nature-crusti-croc;Chips à l'ancienne nature;Crusti Croc;Lidl;Gluten,Lait,Moutarde,Arachides,Soja,Cereales;d;Chips et frites;2300.0;39.0;2.7;43;0.6;;5.4;1.30048;France
20245121;http://world-fr.openfoodfacts.org/produit/20245121/muesli-croustillant-au-sirop-d-erable-et-aux-noix-de-pecan-crownfield;Muesli Croustillant au sirop d'érable et aux noix de pécan;Crownfield;;;;Petit-déjeuners;;;;;;;;;France
20245900;http://world-fr.openfoodfacts.org/produit/20245900/jus-d-orange-sans-pulpe-sans-marque;Jus d'Orange sans pulpe;Sans marque;Lidl;;c;Jus d'orange 100% pur jus;176.0;0.06;0.02;9;9;0.7;0.7;0.02;France
20250461;http://world-fr.openfoodfacts.org/produit/20250461/jus-multivitamine-solevita;Jus multivitaminé;Solevita,Vitafit,Lidl;LIDL;;d;Jus de fruits à base de concentré;234.0;0.1;0.01;12.2;11.7;;0.4;0.02;France
20254162;http://world-fr.openfoodfacts.org/produit/20254162/jus-d-orange-sanguine-vitafit;Jus d'orange sanguine;Vitafit;;;c;Jus d'orange 100% pur jus;188.0;;0.1;;9.8;0.1;0.6;0;France
20269630;http://world-fr.openfoodfacts.org/produit/20269630/cereales-fourrees-au-chocolat-crownfield;Céréales fourrées au chocolat ;Crownfield;Lidl;Fruits à coque,Arachides;d;Petit-déjeuners;1874.0;15.0;4.5;68;29.8;5.5;7.0;0.55;France
20278434;http://world-fr.openfoodfacts.org/produit/20278434/boules-au-miel-crownfield;Boules au miel;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1635.0;1.8;0.3;85;28.4;2.0;6.3;0.6858;France
20297183;http://world-fr.openfoodfacts.org/produit/20297183/paprika-xxl-crusti-croc;Paprika XXL;Crusti Croc;Lidl;Céleri,Soja;d;Chips et frites;2251.0;34.0;2.7;50.5;2.2;;6.0;1.68;France
2,03E+12;http://world-fr.openfoodfacts.org/produit/2030500386128/pain-au-chocolat-x-5-pur-beurre-auchan;Pain au chocolat (x 5) Pur Beurre;Auchan;Auchan;;;Petit-déjeuners;;;;;;;;;France
20338053;http://world-fr.openfoodfacts.org/produit/20338053/barbecue-crusti-croc;Barbecue;Crusti Croc;Lidl;Céleri,Lait,Soja;d;Chips et frites;2251.0;34.0;2.7;50.5;2.8;;6.0;1.5;France
20338077;http://world-fr.openfoodfacts.org/produit/20338077/saveur-bolognaise-crusti-croc;Saveur Bolognaise;Crusti Croc;LIDL,Lidl;Soja;d;Chips et frites;2251.0;34.0;2.7;50.5;1.7;;6.0;1.35;France
20341046;http://world-fr.openfoodfacts.org/produit/20341046/apple-juice-from-concentrate-vitafit;Apple Juice from Concentrate;vitafit;Lidl;;c;Jus de fruits à base de concentré;190.0;0.1;0.1;10.5;10;;0.1;0.01;France
20344511;http://world-fr.openfoodfacts.org/produit/20344511/pur-jus-d-orange-avec-pulpe-vitafit;Pur jus d'orange avec pulpe;Vitafit,LIDL;LIDL;;c;Jus d'orange 100% pur jus;176.0;0.5;0.1;9;9;0.0;0.7;0.01;France
20352851;http://world-fr.openfoodfacts.org/produit/20352851/jus-d-orange-a-base-de-jus-d-orange-concentre-xxl-solevita;Jus d'orange à base de jus d'orange concentré (XXL);Solevita;LIDL;;c;Jus d'orange à base de concentré;186.0;0.2;0.1;9;9;;0.7;0.01;France
20364502;http://world-fr.openfoodfacts.org/produit/20364502/choco-hoops-crownfield;Choco Hoops;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1609.0;2.9;0.9;75.6;23.5;7.7;9.1;0.68;France
20369866;http://world-fr.openfoodfacts.org/produit/20369866/pur-jus-multifruits-vitafit;Pur jus multifruits;vitafit;Lidl;;d;Jus de fruits 100% pur jus;222.0;0.2;0.01;11.8;11.5;;0.4;0;France
20376451;http://world-fr.openfoodfacts.org/produit/20376451/pur-jus-de-pomme-100-solevita;Pur jus de pomme 100%;Solevita,Vitafit;Lidl;;c;Jus de pomme;197.0;0.1;0.01;11;10.5;0.0;0.1;0;France
20386451;http://world-fr.openfoodfacts.org/produit/20386451/jus-de-pomme-vitafit;Jus de Pomme;Vitafit,Lidl;Lidl;;c;Jus de pomme;198.0;0.12;0.02;11;10.5;;0.12;0.004;France
20396886;http://world-fr.openfoodfacts.org/produit/20396886/jus-d-orange-sans-pulpe-vitafit;Jus d'Orange sans Pulpe;Vitafit;Lidl;;c;Jus d'orange 100% pur jus;188.0;0.2;0.1;9.4;9.4;0.1;0.8;0.01;France
20398866;http://world-fr.openfoodfacts.org/produit/20398866/pur-jus-d-ananas-vitafit;Pur jus d'ananas;Vitafit;Lidl;;c;Jus de fruits 100% pur jus;209.0;0.03;0.01;11.4;11.4;0.0;0.3;0.01;France
20398873;http://world-fr.openfoodfacts.org/produit/20398873/vitafit-multifrucht-saft;Vitafit Multifrucht Saft;Vitafit;;;d;Jus de fruits;226.0;;0.1;;12.2;0.0;0.4;0.01;France
20409559;http://world-fr.openfoodfacts.org/produit/20409559/pommes-rissolees-harvest-basket;Pommes Rissolées;Harvest Basket;Lidl;;b;Chips et frites;540.0;3.6;0.4;20.3;0.2;;2.6;0.06;France
20419453;http://world-fr.openfoodfacts.org/produit/20419453/honey-hoops-crownfield;Honey Hoops;Crownfield;;;;Petit-déjeuners;;;;;;;;;France
20419455;http://world-fr.openfoodfacts.org/produit/20419455/honey-hoops-crownfield;Honey Hoops;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1620.0;2.4;0.2;81.2;35.1;5.5;6.3;0.635;France
20425609;http://world-fr.openfoodfacts.org/produit/20425609/multigrain-hoops-crownfield;Multigrain Hoops;Crownfield;Lidl;Lait,Fruits à coque,Arachides;b;Petit-déjeuners;1607.0;3.0;0.3;76.6;18.5;8.0;7.5;0.65;France
20441470;http://world-fr.openfoodfacts.org/produit/20441470/jus-multifruits-vitafit;Jus multifruits;Vitafit;;;d;Jus de fruits;212.0;0.1;0.1;11.6;10.7;0.2;0.1;0.01;France
20441609;http://world-fr.openfoodfacts.org/produit/20441609/crownfield-cereal-cookie;Crownfield - Cereal Cookie;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1676.0;2.9;0.7;81.4;23.6;6.1;8.0;0.63;France
2,05E+12;http://world-fr.openfoodfacts.org/produit/2045151099990/muesli-biologique-aux-fruits-et-noix-hema;Muesli Biologique Aux Fruits Et Noix;hema;;;a;Petit-déjeuners;1544.0;;0.7;63.5;15.8;7.0;10.0;0.04;France
20466206;http://world-fr.openfoodfacts.org/produit/20466206/craquante-nature-crusti-croc;Craquante Nature;Crusti croc;;Gluten,Lait,Moutarde,Arachides,Soja;d;Chips et frites;2201.0;34.0;2.8;46.8;0.6;;5.9;1.3;France
2,05E+12;http://world-fr.openfoodfacts.org/produit/2046663099997/bolognese-chips-hema;Bolognese Chips ;Hema;Hema;;c;Chips et frites;2265.0;33.1;3.0;53;2.9;4.0;6.3;1.12;France
20472627;http://world-fr.openfoodfacts.org/produit/20472627/really-nutty-muesli-lidl;Really Nutty Muesli;Lidl;Lidl;Gluten,Fruits à coque;a;Petit-déjeuners;1552.0;8.7;1.7;59.2;21.5;8.9;9.5;0.04;France
20496470;http://world-fr.openfoodfacts.org/produit/20496470/hot-spicy-crusti-croc;Hot & Spicy;Crusti Croc;Lidl;;c;Chips et frites;2141.0;27.0;2.5;61.3;4.6;4.0;4.0;1.6;France
20496494;http://world-fr.openfoodfacts.org/produit/20496494/chips-gout-bacon-crusti-croc;Chips Goût Bacon;Crusti croc;;;c;Chips et frites;2138.0;27.0;2.5;62;5;4.0;4.0;1.15;France
20524746;http://world-fr.openfoodfacts.org/produit/20524746/smoothie-pomme-et-framboise-chef-select-to-go;Smoothie pomme et framboise;Chef select to go;Lidll;;d;Jus de fruits;229.0;0.2;0.1;11.3;10.7;;0.6;0.01;France
20524753;http://world-fr.openfoodfacts.org/produit/20524753/smoothie-cerise-et-banane-chef-select-to-go;Smoothie cerise et banane;Chef select to go;Lidll;;e;Jus de fruits;305.0;0.1;0.1;16;14.3;;0.7;0.01;France
20524760;http://world-fr.openfoodfacts.org/produit/20524760/smoothie-mangue-ananas-orange-select-to-go;Smoothie Mangue, Ananas, Orange,;Select To Go;Lidl;;b;Jus de fruits;230.0;0.2;0.1;11.7;11.6;;10.5;0.01;France
20590260;http://world-fr.openfoodfacts.org/produit/20590260/orange-juice-solevita;Orange juice;Solevita;;;c;Jus d'orange 100% pur jus;184.0;0.2;0.1;9.1;9.1;;0.7;0.01;France
20621445;http://world-fr.openfoodfacts.org/produit/20621445/petales-de-ble-chocolat-crownfield;Pétales de blé Chocolat;Crownfield;Lidl;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1715.0;7.7;4.5;74.4;17.9;6.9;6.5;0.9;France
20621452;http://world-fr.openfoodfacts.org/produit/20621452/petales-de-ble-fruits-rouges-crownfield;Pétales de Blé fruits rouges;Crownfield;LIDL;;b;Petit-déjeuners;1657.0;1.6;0.5;85;13.9;7.0;6.9;0.65;France
20621469;http://world-fr.openfoodfacts.org/produit/20621469/vitelle-rice-wheat-flakes-crownfield;Vitelle - Rice & wheat flakes;Crownfield;Lidl;Fruits à coque,Arachides;c;Petit-déjeuners;1594.0;1.5;0.5;81.1;17;6.2;6.5;1.13;France
